id,name,age,continent,contract_until,position,prefer_foot,reputation,stat_overall,stat_potential,stat_skill_moves,value
3935,R. Carrera,26,south america,2019,MF,right,1.0,71,72,3.0,2800000.0
3938,L. Vitale,30,europe,2019,MF,left,1.0,71,71,3.0,1700000.0
3939,R. Gestede,29,africa,2020,ST,right,1.0,71,71,3.0,2400000.0
3940,Pedro López,34,europe,2019,DF,right,1.0,71,71,3.0,675000.0
3943,F. Barrientos,26,south america,2021,MF,right,1.0,71,72,3.0,2700000.0
3944,P. Glykos,31,europe,2019,GK,right,1.0,71,71,1.0,1400000.0
3946,E. Kachunga,26,africa,2020,MF,right,1.0,71,72,3.0,2800000.0
3947,S. Mendoza,26,south america,2021,MF,left,1.0,71,72,3.0,2800000.0
3948,Diego Galo,34,south america,2019,DF,right,1.0,71,71,2.0,725000.0
3949,Lins,30,south america,2022,ST,right,1.0,71,71,3.0,2300000.0
3952,Dani Calvo,24,europe,2020,DF,right,1.0,71,75,2.0,2600000.0
3953,Alam Araújo,26,south america,2021,DF,left,1.0,71,71,2.0,2000000.0
3954,F. Andrijašević,27,europe,2022,MF,right,1.0,71,72,3.0,2700000.0
3955,I. Fiolić,22,europe,2022,MF,left,1.0,71,78,3.0,3300000.0
3956,M. Caire,29,south america,2019,DF,right,1.0,71,71,3.0,1800000.0
3958,P. Škuletić,28,europe,2021,ST,left,1.0,71,71,2.0,2400000.0
3961,B. Cortés,23,south america,2022,GK,right,1.0,71,81,1.0,2900000.0
3963,M. Lustig,31,europe,2019,DF,right,2.0,71,71,3.0,1600000.0
3964,A. Bjelica,24,europe,2020,MF,left,1.0,71,75,3.0,3100000.0
3965,G. Alcoba,33,south america,2018,DF,right,1.0,71,71,2.0,950000.0
3967,Borja Lasso,24,europe,2019,MF,right,1.0,71,77,3.0,3200000.0
3968,O. Cabezas,21,south america,"Dec 31, 2018",DF,left,1.0,71,79,2.0,3000000.0
3969,G. Sunu,27,europe,2020,ST,left,1.0,71,71,3.0,2500000.0
3971,Nuno Santos,23,europe,2022,ST,left,1.0,71,76,4.0,3200000.0
3973,M. Boland,31,europe,2020,MF,left,1.0,71,71,3.0,2000000.0
3974,M. Bianchetti,25,europe,2019,DF,right,1.0,71,72,2.0,2300000.0
3975,G. Celis,25,south america,2021,MF,right,1.0,71,74,2.0,2500000.0
3976,Somália,29,south america,2020,MF,right,1.0,71,71,3.0,2300000.0
3977,Y. El Ghanassy,27,europe,"Jun 30, 2019",MF,right,1.0,71,71,4.0,2500000.0
3979,A. Uchida,30,asia,2020,DF,right,2.0,71,71,3.0,1700000.0
3980,N. Brighenti,28,europe,2020,DF,right,1.0,71,71,2.0,1900000.0
3981,I. Tajouri-Shradi,24,africa,2023,ST,left,1.0,71,76,3.0,3200000.0
3983,J. Larsson,28,europe,2018,DF,right,1.0,71,71,3.0,1900000.0
3985,F. Bellugou,31,europe,2021,DF,right,1.0,71,71,2.0,1600000.0
3987,S. Motta,34,south america,2022,MF,right,1.0,71,71,3.0,1200000.0
3992,W. Mesloub,32,africa,2021,MF,right,1.0,71,71,3.0,1800000.0
3993,M. Capuano,26,europe,2021,DF,left,1.0,71,73,2.0,2400000.0
3996,T. Makino,31,asia,2022,DF,right,1.0,71,71,2.0,1600000.0
3998,I. Sylla,24,africa,2020,DF,left,1.0,71,75,3.0,2600000.0
4001,M. Vlap,21,europe,2022,MF,right,1.0,71,78,3.0,3400000.0
4003,Y. Soteldo,21,south america,2018,MF,right,1.0,71,81,3.0,3800000.0
4004,Rafa López,33,europe,2019,DF,right,1.0,71,71,2.0,950000.0
4005,A. Nocerino,33,europe,2020,MF,right,2.0,71,71,3.0,950000.0
4008,J. Zimmer,24,europe,2022,MF,right,1.0,71,76,2.0,2600000.0
4009,C. Săpunaru,34,europe,2019,DF,right,2.0,71,71,2.0,725000.0
4011,J. Omlin,24,europe,2022,GK,right,1.0,71,79,1.0,2600000.0
4014,A. Galabinov,29,europe,2021,ST,right,1.0,71,71,3.0,2400000.0
4015,Maikel Mesa,27,europe,2022,MF,right,1.0,71,72,3.0,2700000.0
4017,D. Arslanagic,25,europe,2020,DF,right,1.0,71,75,2.0,2600000.0
4018,H. Henao,31,south america,2022,MF,right,1.0,71,71,3.0,1600000.0
4020,J. Gol,32,europe,2020,MF,right,1.0,71,71,3.0,1800000.0
4021,N. Ghilas,28,africa,2020,ST,right,1.0,71,71,3.0,2400000.0
4023,Carraça,25,europe,2020,DF,right,1.0,71,75,2.0,2500000.0
4024,Adriano Facchini,35,south america,2022,GK,right,1.0,71,71,1.0,550000.0
4025,A. Callens,26,south america,2019,DF,left,1.0,71,75,2.0,2500000.0
4026,J. Perbet,33,europe,2021,ST,right,1.0,71,71,2.0,1500000.0
4027,M. Antonsson,27,europe,2021,ST,right,1.0,71,72,3.0,2800000.0
4030,V. Milinković-Savić,21,europe,"Jun 30, 2019",GK,right,1.0,71,79,1.0,2600000.0
4031,G. Peñalba,33,south america,2019,MF,right,1.0,71,71,3.0,1400000.0
4033,L. Seijas,32,south america,2023,MF,left,1.0,71,71,3.0,1800000.0
4036,L. Di Plácido,24,south america,2020,MF,right,1.0,71,75,3.0,2600000.0
4037,Heriberto Tavares,21,europe,"Jun 30, 2019",ST,left,1.0,71,80,3.0,3700000.0
4039,G. Verón,28,south america,2021,MF,right,1.0,71,71,3.0,2400000.0
4043,U. Đerić,26,europe,2022,ST,right,1.0,71,73,3.0,2900000.0
4044,E. Albayrak,27,asia,2022,DF,left,1.0,71,72,3.0,2200000.0
4047,Xavi Torres,31,europe,2019,MF,right,1.0,71,71,2.0,1600000.0
4048,A. Cadavid,32,south america,2019,DF,left,1.0,71,71,2.0,1400000.0
4050,M. Dijks,25,europe,2023,MF,left,1.0,71,74,2.0,2400000.0
4051,M. Hassen,23,africa,2019,GK,right,1.0,71,78,1.0,2400000.0
4052,M. Bourabia,26,africa,2022,MF,right,1.0,71,72,3.0,2700000.0
4053,L. Hejda,28,europe,2022,DF,right,1.0,71,73,2.0,2200000.0
4055,Aurélio Buta,21,europe,2021,DF,right,1.0,71,79,4.0,3000000.0
4056,C. Penilla,27,south america,2023,MF,right,1.0,71,71,3.0,2500000.0
4057,D. Cools,22,europe,2021,MF,right,1.0,71,78,3.0,3300000.0
4058,D. Muñoz,22,south america,2021,DF,right,1.0,71,79,2.0,3000000.0
4060,Y. Bodiger,23,europe,2020,MF,left,1.0,71,79,3.0,3000000.0
4061,T. Kleindienst,22,europe,2019,ST,right,1.0,71,76,3.0,3200000.0
4063,U. Emanuelson,32,europe,2020,MF,left,1.0,71,71,3.0,1800000.0
4064,R. Tesche,31,europe,2020,MF,right,1.0,71,71,3.0,2000000.0
4066,Paulo Henrique,29,south america,2020,ST,right,1.0,71,71,3.0,2400000.0
4067,Y. Meriah,24,africa,2022,DF,right,1.0,71,75,2.0,2600000.0
4068,A. Soto,24,south america,2022,DF,left,1.0,71,75,3.0,2600000.0
4069,J. Quiñones,21,south america,2021,ST,right,1.0,71,81,3.0,3900000.0
4070,Domingos Duarte,23,europe,"Jun 30, 2019",DF,right,1.0,71,79,2.0,3000000.0
4071,E. Başsan,26,asia,2019,MF,left,1.0,71,72,3.0,2800000.0
4072,F. Avenatti,25,south america,"Jun 30, 2019",ST,left,1.0,71,73,3.0,2900000.0
4076,M. Henriksen,25,europe,2019,MF,right,1.0,71,74,3.0,2900000.0
4077,Paulolettinho,34,south america,2021,MF,right,1.0,71,71,3.0,1200000.0
4078,S. Malezas,33,europe,2019,DF,right,1.0,71,71,2.0,950000.0
4081,J. Cornejo,27,south america,2019,DF,left,1.0,71,71,3.0,2000000.0
4085,E. Valentini,29,europe,2020,DF,right,1.0,71,71,3.0,1800000.0
4088,N. De Pauw,28,europe,2020,MF,right,1.0,71,71,3.0,2400000.0
4089,Alex das Freitas,30,south america,2021,MF,right,1.0,71,71,2.0,1800000.0
4090,Mossa,29,europe,2019,DF,left,1.0,71,71,3.0,1800000.0
4092,L. Fröde,23,europe,2020,MF,right,1.0,71,79,2.0,3000000.0
4093,L. Pokorný,24,europe,2021,DF,left,1.0,71,77,2.0,2800000.0
4094,D. Vavro,22,europe,2022,DF,right,1.0,71,81,2.0,3300000.0
4095,M. Bjärsmyr,32,europe,2019,DF,right,1.0,71,71,2.0,1400000.0
4096,Oriol Riera,31,europe,2019,ST,right,1.0,71,71,3.0,2100000.0
4097,M. Maolida,19,europe,2023,ST,right,1.0,71,85,4.0,5000000.0
4098,M. Mostefa,34,africa,2021,MF,right,1.0,71,71,2.0,725000.0
4099,R. Carrascal,25,south america,2023,MF,right,1.0,71,73,2.0,2800000.0
4100,O. Mangala,20,europe,"Jun 30, 2019",MF,right,1.0,71,82,3.0,4000000.0
4101,M. Barthelmé,29,europe,2019,MF,left,1.0,71,71,3.0,2300000.0
4102,A. Novikovas,27,europe,2019,MF,left,1.0,71,71,3.0,2500000.0
4104,R. Rúnarsson,23,europe,2022,GK,right,1.0,71,79,1.0,2600000.0
4105,D. Rotariu,22,europe,"Jun 30, 2019",ST,left,1.0,71,78,4.0,3300000.0
4114,Guillermo,25,europe,2020,ST,right,1.0,71,76,3.0,3200000.0
4117,Edu Machado,28,europe,2020,DF,right,1.0,71,71,3.0,1900000.0
4120,D. Martínez,28,south america,"Jun 30, 2019",DF,right,1.0,71,71,3.0,1900000.0
4122,B. Başaçıkoğlu,23,asia,2021,MF,right,1.0,71,76,3.0,3200000.0
4127,D. Kaiser,29,europe,2020,MF,right,1.0,71,71,3.0,2300000.0
4128,D. Silva,31,south america,2020,MF,right,1.0,71,71,3.0,2000000.0
4130,Toribio,29,europe,2021,MF,left,1.0,71,71,2.0,1800000.0
4132,A. Milošević,26,europe,2018,DF,right,1.0,71,74,2.0,2500000.0
4135,M. Ilaimaharitra,22,africa,2021,MF,right,1.0,71,77,3.0,2800000.0
4137,J. El Yamiq,26,africa,"Jun 30, 2019",DF,right,1.0,71,72,2.0,2300000.0
4139,R. Brégerie,31,europe,"Jun 30, 2019",DF,right,1.0,71,71,2.0,1600000.0
4140,M. Bruno,24,europe,2021,MF,right,1.0,71,74,3.0,3000000.0
4141,J. Faussurier,31,europe,2021,MF,right,1.0,71,71,2.0,2100000.0
4144,Suso Santana,33,europe,2019,MF,right,1.0,71,71,4.0,1400000.0
4147,E. N'Dicka,18,europe,2023,DF,left,1.0,71,83,2.0,3400000.0
4149,Y. Andreu,29,europe,2019,DF,right,1.0,71,71,3.0,1800000.0
4152,L. Capezzi,23,europe,"Jun 30, 2019",MF,right,1.0,71,79,3.0,3400000.0
4153,Elsinho,28,south america,2019,DF,right,1.0,71,71,3.0,1900000.0
4154,D. Asprilla,29,south america,2020,ST,right,1.0,71,71,4.0,2300000.0
4155,S. Torrico,38,south america,2023,GK,right,1.0,71,71,1.0,160000.0
4156,Léo Gamalho,32,south america,2021,ST,right,1.0,71,71,3.0,1900000.0
4157,J. Plašil,36,europe,2019,MF,right,2.0,71,71,2.0,750000.0
4158,T. Darikwa,26,africa,2021,DF,right,1.0,71,72,3.0,2300000.0
4159,Guilherme Sityá,28,south america,2020,DF,left,1.0,71,71,3.0,1900000.0
4160,Escassi,29,europe,2020,MF,right,1.0,71,72,2.0,2100000.0
4162,Verza,31,europe,2019,MF,right,1.0,71,71,2.0,1600000.0
4165,W. Camacho,32,south america,2019,MF,left,1.0,71,71,3.0,1800000.0
4167,Xisco,32,europe,2019,ST,right,1.0,71,71,3.0,1900000.0
4169,Roderick Miranda,27,europe,2021,DF,right,1.0,71,74,2.0,2400000.0
4170,N. Besara,27,europe,2018,MF,right,1.0,71,72,3.0,2700000.0
4172,J. Cuero,30,south america,2023,MF,left,1.0,71,71,3.0,2200000.0
4173,R. Coly,22,africa,2022,DF,left,1.0,71,78,2.0,2800000.0
4174,K. Müller,27,europe,2020,GK,right,1.0,71,72,1.0,1800000.0
4175,R. Zozulya,28,europe,2019,ST,right,1.0,71,71,2.0,2400000.0
4176,R. Mphahlele,28,africa,2019,DF,right,1.0,71,71,3.0,1900000.0
4178,B. Koita,27,europe,2021,ST,right,1.0,71,71,3.0,2500000.0
4179,Heltinho Melo,34,south america,2021,MF,right,1.0,71,71,3.0,1200000.0
4182,R. Pucino,27,europe,2019,DF,right,1.0,71,72,3.0,2200000.0
4183,Miguel Rodrigues,25,europe,2022,DF,right,1.0,71,74,2.0,2500000.0
4184,C. Pinares,27,south america,2018,MF,left,1.0,71,72,3.0,2700000.0
4186,K. Musona,28,africa,2022,ST,right,1.0,71,71,3.0,2400000.0
4187,Tiago,25,south america,2021,ST,left,2.0,71,72,3.0,2900000.0
4188,N. Leiva,21,europe,2021,MF,right,1.0,71,79,3.0,3500000.0
4192,Bruno Alves,36,europe,2019,DF,right,2.0,71,71,3.0,325000.0
4193,J. Velázquez,27,south america,2018,DF,right,1.0,71,73,2.0,2300000.0
4194,M. Chanot,28,europe,2018,DF,right,1.0,71,73,2.0,2200000.0
4198,Cucurella,19,europe,"Jun 30, 2019",MF,left,1.0,71,82,3.0,3400000.0
4199,C. Araujo,36,south america,2019,DF,right,1.0,71,71,3.0,270000.0
4200,M. Hartmann,30,europe,2020,MF,right,1.0,71,71,2.0,1800000.0
4203,M. Albornoz,27,south america,2020,DF,left,1.0,71,71,3.0,2000000.0
4204,A. Nukan,24,asia,2020,DF,left,1.0,71,78,2.0,2800000.0
4205,L. Szukała,34,europe,2019,DF,right,1.0,71,71,2.0,725000.0
4206,E. Perlaza,29,south america,2023,DF,right,1.0,71,71,2.0,1800000.0
4207,M. Dal Hende,27,europe,2021,DF,left,1.0,71,71,3.0,2000000.0
4209,Saberto Botelho,30,south america,2021,MF,right,1.0,71,71,2.0,1800000.0
4210,J. Dahlin,31,europe,2020,GK,right,1.0,71,71,1.0,1400000.0
4211,Martin Cordeia,34,south america,2021,MF,right,1.0,71,71,3.0,1200000.0
4212,A. Oukidja,29,africa,2021,GK,right,1.0,71,72,1.0,1800000.0
4214,Nélson Monte,22,europe,2019,DF,right,1.0,71,77,2.0,2800000.0
4215,D. Rojas,23,south america,2018,MF,left,1.0,71,76,3.0,3200000.0
4216,H. Wolf,19,europe,2020,MF,left,1.0,71,82,4.0,4000000.0
4217,E. Videla,30,south america,2023,MF,right,1.0,71,71,3.0,2200000.0
4218,P. Ledesma,34,south america,2022,MF,right,1.0,71,71,3.0,725000.0
4220,F. Jensen,20,europe,2023,ST,right,1.0,71,80,3.0,3700000.0
4222,Edgar Costa,31,europe,2019,MF,right,1.0,71,71,3.0,2100000.0
4223,S. Martínez,24,south america,"Dec 31, 2018",MF,right,1.0,71,74,3.0,2500000.0
4227,Dani Castellano,30,europe,2020,DF,left,1.0,71,71,3.0,1700000.0
4228,Javi Castellano,30,europe,2021,MF,right,1.0,71,71,2.0,1800000.0
4229,P. Olkowski,28,europe,2020,DF,right,1.0,71,71,3.0,1900000.0
4230,M. Caligiuri,34,europe,2019,DF,right,1.0,71,71,2.0,725000.0
4231,Marlion Rolim,26,south america,2021,MF,right,1.0,71,71,3.0,2500000.0
4234,O. Aina,21,africa,2020,DF,right,1.0,71,80,3.0,3200000.0
4235,A. Mina,27,south america,2019,DF,right,1.0,71,73,2.0,2300000.0
4236,S. Guirassy,22,europe,2021,ST,right,1.0,71,79,3.0,3500000.0
4240,Jesús Imaz,27,europe,2019,MF,right,1.0,71,71,3.0,2500000.0
4242,K. Diatta,19,africa,2022,MF,right,1.0,71,84,3.0,4400000.0
4243,X. Chavalerin,27,europe,2019,MF,left,1.0,71,72,3.0,2200000.0
4244,G. Tzavellas,30,europe,2019,DF,left,2.0,71,71,2.0,1800000.0
4247,Eltildo Bessa,34,south america,2021,ST,left,1.0,71,71,3.0,1200000.0
4250,Álex Martínez,27,europe,2019,DF,left,1.0,71,71,3.0,2000000.0
4251,Z. Bakkali,22,europe,2022,MF,right,1.0,71,77,3.0,3200000.0
4252,G. Gimbert,32,europe,2019,ST,right,1.0,71,71,3.0,1900000.0
4253,M. Gajić,22,europe,2020,DF,right,1.0,71,75,3.0,2600000.0
4254,S. Aigner,30,europe,2021,ST,right,2.0,71,71,3.0,2200000.0
4255,P. Köpke,22,europe,2022,ST,right,1.0,71,79,3.0,3500000.0
4258,M. Olsson,30,europe,2019,DF,left,2.0,71,71,3.0,1700000.0
4259,C. Nyman,25,europe,2019,ST,right,1.0,71,74,3.0,3000000.0
4260,O. Estupiñán,21,south america,2021,ST,left,1.0,71,79,3.0,3600000.0
4263,L. Vibe,31,europe,2020,ST,right,1.0,71,71,3.0,2100000.0
4265,Alejandro Rodríguez,26,europe,"Jun 30, 2019",ST,right,1.0,71,71,3.0,2600000.0
4267,David Ferreiro,30,europe,2020,MF,right,1.0,71,71,3.0,2200000.0
4269,R. Insigne,24,europe,"Jun 30, 2019",ST,left,1.0,71,75,3.0,3100000.0
4270,N. Gyömbér,25,europe,2021,DF,right,1.0,71,74,2.0,2500000.0
4271,Túlio Sandoiro,34,south america,2021,ST,right,1.0,71,71,4.0,1200000.0
4272,Hélder Barbosa,31,europe,2019,MF,left,1.0,71,71,4.0,2100000.0
4273,B. Sako,30,africa,2019,MF,left,1.0,71,71,3.0,2200000.0
4275,P. Oniangué,29,africa,2022,MF,right,2.0,71,71,3.0,1800000.0
4276,P. Onuachu,24,africa,2020,ST,right,1.0,71,78,3.0,3400000.0
4277,F. Balmont,38,europe,2019,MF,right,2.0,71,71,3.0,750000.0
4281,Nélson Lenho,34,europe,2020,DF,left,1.0,71,71,3.0,675000.0
4282,Gumbau,23,europe,2020,MF,left,1.0,71,77,3.0,2800000.0
4283,C. Aboagye,23,africa,2018,MF,right,1.0,71,77,3.0,3200000.0
4284,Y. Erdoğan,25,asia,2020,MF,left,1.0,71,72,3.0,2800000.0
4287,M. Maloča,29,europe,2020,DF,right,1.0,71,71,2.0,1800000.0
4288,G. Berardi,29,europe,2020,DF,right,1.0,71,71,2.0,1800000.0
4290,T. Derijck,31,europe,2020,DF,right,1.0,71,71,2.0,1600000.0
4292,Y. Endo,38,asia,2021,MF,right,3.0,71,71,3.0,325000.0
4293,E. Kaçe,24,europe,2020,MF,right,1.0,71,74,3.0,3000000.0
4295,S. Plavšić,22,europe,2021,MF,left,1.0,71,77,3.0,3200000.0
4297,S. Klaiber,23,europe,2021,DF,right,1.0,71,74,3.0,2500000.0
4299,D. Contento,28,europe,2020,DF,left,2.0,71,71,3.0,1900000.0
4300,S. Padoin,34,europe,2019,DF,right,2.0,71,71,3.0,675000.0
4302,Paco Montañés,31,europe,2019,MF,right,1.0,71,71,3.0,2100000.0
4303,T. Dingomé,27,europe,2021,MF,left,1.0,71,72,3.0,2200000.0
4304,D. Kądzior,26,europe,2021,MF,left,1.0,71,72,3.0,2800000.0
4305,E. Taşdemir,22,asia,2019,DF,left,1.0,71,78,3.0,2800000.0
4309,G. Montiel,21,south america,2021,DF,right,1.0,71,80,2.0,3200000.0
4313,André Milazisco,34,south america,2021,GK,left,1.0,71,71,1.0,950000.0
4314,M. Colin,26,europe,2021,DF,right,1.0,71,72,3.0,2300000.0
4317,O. Bayram,26,asia,2021,DF,left,1.0,71,72,3.0,2300000.0
4318,S. Bossut,32,europe,2021,GK,right,1.0,71,71,1.0,1400000.0
4319,J. Irvine,25,oceania,2020,MF,right,1.0,71,75,3.0,3100000.0
4320,D. Biraschi,23,europe,2021,DF,right,1.0,71,78,2.0,2800000.0
4322,A. Voglsammer,26,europe,2021,ST,right,1.0,71,73,3.0,2900000.0
4324,A. El Said,32,africa,2020,MF,right,1.0,71,71,3.0,1800000.0
4330,A. Brignoli,26,europe,2021,GK,left,1.0,71,73,1.0,2000000.0
4331,K. Narey,23,europe,2022,MF,right,1.0,71,74,3.0,3000000.0
4334,Fabrício Baiano,26,south america,2020,MF,right,1.0,71,75,2.0,2500000.0
4337,M. Le Bihan,28,europe,2019,ST,right,1.0,71,71,3.0,2400000.0
4338,A. Rentería,25,south america,"May 31, 2019",ST,right,1.0,71,75,3.0,3100000.0
4339,A. Leya Iseka,20,europe,2022,ST,right,1.0,71,78,3.0,3400000.0
4340,André Moreira,22,europe,"Jun 30, 2019",GK,right,1.0,71,80,1.0,2800000.0
4342,G. Litteri,30,europe,2020,ST,right,1.0,71,71,2.0,2300000.0
4344,R. Oshima,25,asia,2021,MF,right,1.0,71,73,3.0,2400000.0
4345,L. Bruins,31,europe,2019,MF,right,1.0,71,71,4.0,2100000.0
4346,N. Kebano,26,africa,2019,ST,right,1.0,71,72,3.0,2800000.0
4347,Wiliam Santinho,34,south america,2021,GK,right,1.0,71,71,1.0,950000.0
4355,Wagner Orsinho,30,south america,2021,DF,left,1.0,71,71,2.0,1700000.0
4356,J. Elías,22,south america,2021,MF,right,1.0,71,78,3.0,2800000.0
4358,Manu Morlanes,19,europe,2023,MF,right,1.0,71,83,3.0,4100000.0
4360,T. Kessler,32,europe,2019,GK,right,1.0,71,71,1.0,1400000.0
4363,P. Faragò,25,europe,2022,MF,right,1.0,71,73,3.0,2900000.0
4365,I. Bennacer,20,africa,2021,MF,left,1.0,71,82,3.0,4000000.0
4367,Alex Alegría,25,europe,"Jun 30, 2019",ST,right,1.0,71,74,3.0,3000000.0
4368,C. Adjapong,20,europe,2023,MF,right,1.0,71,81,4.0,3800000.0
4371,A. De Sart,21,europe,2019,MF,right,1.0,71,78,3.0,3300000.0
4372,Luisinho Conradi,30,south america,2021,DF,left,1.0,71,71,3.0,1700000.0
4373,B. Özcan,20,asia,2021,MF,right,1.0,71,78,3.0,3400000.0
4377,A. Calabresi,22,europe,2022,DF,right,1.0,71,79,2.0,3000000.0
4378,J. Léa Siliki,22,europe,2021,MF,left,1.0,71,81,3.0,3800000.0
4379,J. De Sart,23,europe,2020,MF,right,1.0,71,76,3.0,2700000.0
4384,G. Molins,29,europe,2021,ST,right,1.0,71,71,3.0,2400000.0
4386,S. Andersson,26,europe,2020,ST,right,1.0,71,72,2.0,2800000.0
4387,F. Erpen,35,south america,2019,DF,right,1.0,71,71,2.0,550000.0
4389,Z. Kuzmanović,30,europe,2023,MF,right,2.0,71,71,3.0,2200000.0
4390,Lisandro Semedo,22,europe,2022,ST,right,1.0,71,77,4.0,3200000.0
4391,J. Prior,22,europe,2020,GK,right,1.0,71,77,1.0,2400000.0
4392,V. Salazar,25,south america,2021,DF,right,1.0,71,76,3.0,2600000.0
4393,A. Diomande,28,europe,2020,ST,right,1.0,71,71,3.0,2400000.0
4394,A. Niane,25,africa,2021,ST,right,1.0,71,73,3.0,2900000.0
4397,Kadu,31,south america,2019,DF,right,1.0,71,71,2.0,1600000.0
4399,B. Drągowski,20,europe,2021,GK,right,1.0,71,82,1.0,3200000.0
4400,G. Mancini,22,europe,2020,DF,right,1.0,71,80,2.0,3200000.0
4402,F. Boeckx,31,europe,2020,GK,right,1.0,71,71,1.0,1400000.0
4403,Adryan,23,south america,2020,ST,right,1.0,71,77,4.0,3200000.0
4404,M. Grüttner,32,europe,2020,ST,right,1.0,71,71,2.0,1900000.0
4405,J. Cevallos,23,south america,2022,MF,right,1.0,71,76,3.0,3200000.0
4406,M. Guendouzi,19,europe,2023,MF,right,1.0,71,84,3.0,4000000.0
4408,P. Ebert,31,europe,2019,ST,right,1.0,71,71,3.0,2100000.0
4410,K. Peterson,23,europe,2019,MF,right,1.0,71,77,4.0,3200000.0
4411,S. Lammers,21,europe,"Jun 30, 2019",ST,left,1.0,71,80,3.0,3700000.0
4413,P. Mwene,24,europe,2021,DF,right,1.0,71,78,3.0,2800000.0
4417,D. Sallói,21,europe,2019,ST,right,1.0,71,80,3.0,3700000.0
4418,Ukra,30,europe,2019,ST,right,1.0,71,71,3.0,2200000.0
4420,S. Hernández,31,south america,2021,MF,right,1.0,71,71,3.0,2100000.0
4421,L. Lacroix,26,europe,"Jun 30, 2019",DF,right,1.0,71,76,2.0,2600000.0
4424,T. Boyd,23,oceania,2019,MF,right,1.0,71,76,3.0,3200000.0
4428,M. Lacen,34,africa,2019,MF,left,2.0,71,71,3.0,725000.0
4429,E. Adu,27,africa,2020,MF,right,1.0,71,71,3.0,2400000.0
4430,L. Antei,26,europe,2022,DF,right,1.0,71,74,2.0,2500000.0
4431,N. Foor,26,europe,2020,MF,left,1.0,71,73,3.0,2800000.0
4434,A. Tinnerholm,27,europe,2022,DF,right,1.0,71,72,3.0,2200000.0
4436,I. Provedel,24,europe,2021,GK,right,1.0,71,77,1.0,2400000.0
4437,R. Herrera,29,south america,2023,DF,right,1.0,71,71,2.0,1800000.0
4438,J. Féret,35,europe,2019,MF,right,2.0,71,71,3.0,1000000.0
4439,J. Attamah,24,africa,2020,DF,right,1.0,71,74,2.0,2500000.0
4442,Defendi,32,south america,2019,DF,left,1.0,71,71,2.0,1400000.0
4444,H. Van Der Bruggen,25,europe,2021,MF,right,1.0,71,74,3.0,2900000.0
4445,L. Garritano,24,europe,"Jun 30, 2019",MF,right,1.0,71,76,4.0,3200000.0
4447,Silvosinho,34,south america,2021,DF,right,1.0,71,71,2.0,675000.0
4448,Tony Muttinho,34,south america,2018,DF,right,1.0,71,71,2.0,675000.0
4449,D. Petratos,25,oceania,2022,MF,right,1.0,71,74,3.0,3000000.0
4450,Manu Barreiro,31,europe,2019,ST,right,1.0,71,71,3.0,2100000.0
4451,R. Köse,30,asia,2021,GK,right,1.0,71,71,1.0,1500000.0
4453,J. Arzura,25,south america,"Jun 30, 2019",MF,right,1.0,71,75,2.0,2600000.0
4455,M. Samudio,31,south america,2019,DF,left,1.0,71,71,3.0,1600000.0
4456,M. Martin,30,europe,2019,MF,right,2.0,71,71,3.0,2200000.0
4457,F. Cubero,39,south america,2019,DF,right,1.0,71,71,2.0,160000.0
4459,Ivo Pinto,28,europe,2019,DF,right,1.0,71,71,3.0,1900000.0
4460,S. Doukara,26,europe,2020,ST,right,1.0,71,72,3.0,2800000.0
4461,Y. Shakhov,27,europe,2019,MF,right,1.0,71,71,3.0,2500000.0
4463,O. Zinchenko,21,europe,2021,DF,left,1.0,71,81,3.0,3300000.0
4464,S. Limbombe,27,europe,2021,MF,right,1.0,71,71,3.0,2500000.0
4465,K. Galanopoulos,20,europe,2021,MF,right,1.0,71,84,3.0,4100000.0
4467,M. Jevtovic,24,europe,2020,MF,right,1.0,71,76,2.0,2700000.0
4468,Arroyo,29,europe,2019,DF,right,1.0,71,71,2.0,1800000.0
4469,Joel Pereira,22,europe,"Jun 30, 2019",GK,right,1.0,71,82,1.0,3200000.0
4470,Xavier,25,europe,2020,MF,left,1.0,71,72,3.0,2800000.0
4471,E. Remedi,23,south america,2023,MF,right,1.0,71,79,2.0,3000000.0
4472,L. Mareček,28,europe,2021,MF,right,1.0,71,71,3.0,2400000.0
4475,A. Wilkinson,33,oceania,2020,DF,right,1.0,71,71,2.0,950000.0
4476,Mano,31,europe,2020,DF,right,1.0,71,71,3.0,1600000.0
4477,B. Rienstra,28,europe,2021,MF,right,1.0,71,71,3.0,2400000.0
4478,P. Aquino,23,south america,2019,MF,right,1.0,71,76,2.0,2700000.0
4479,R. Faty,31,africa,2019,MF,right,1.0,71,71,3.0,1600000.0
4480,M. te Wierik,26,europe,2020,DF,right,1.0,71,74,2.0,2500000.0
4486,T. Tomiyasu,19,asia,2021,DF,right,1.0,71,82,2.0,3500000.0
4488,O. Rashid,26,asia,2019,MF,right,1.0,71,74,3.0,2900000.0
4490,S. Palacios,26,south america,2018,MF,right,1.0,71,72,3.0,2800000.0
4493,N. Katić,21,europe,2022,DF,right,1.0,71,83,2.0,3800000.0
4494,S. Thern,25,europe,2020,MF,right,1.0,71,74,3.0,2900000.0
4495,N. Bitton,26,asia,2020,MF,right,1.0,71,72,3.0,2300000.0
4496,A. Søderlund,30,europe,2020,ST,right,1.0,71,71,3.0,2300000.0
4497,A. Ateef,25,asia,2022,MF,right,1.0,71,74,2.0,2500000.0
